로트번호,시각,설비호기,교대조,건조_ZONE1_TEMP,건조_ZONE2_TEMP,프레스_1호기_압력,코팅_로딩_mg_cm2,전극_밀도,화성_3단계_CV_전압,NMP_투입비,에이징_시간_h,판정
LOT-2026-1216,2026-08-04 15:33:00,4호기,주간,130.4,123.7,1346.0,21.22,3.49,4.178,0.409,24.4,양품
LOT-2026-1216,2026-08-04 15:36:00,1호기,주간,129.7,117.3,1425.0,21.5,3.492,4.189,0.427,23.8,양품
LOT-2026-1216,2026-08-04 15:39:00,2호기,주간,131.1,112.7,1434.0,21.42,3.514,4.199,0.427,23.9,양품
LOT-2026-1216,2026-08-04 15:42:00,3호기,주간,134.4,117.1,1449.0,21.4,3.482,4.204,0.421,24.2,양품
LOT-2026-1216,2026-08-04 15:45:00,4호기,주간,132.6,115.9,1467.0,20.17,3.51,4.179,0.416,23.5,불량
LOT-2026-1216,2026-08-04 15:48:00,1호기,주간,131.9,131.9,1498.0,21.15,3.508,4.169,0.401,48.8,양품
LOT-2026-1216,2026-08-04 15:51:00,2호기,주간,135.3,121.9,1374.0,21.04,3.408,4.185,0.425,23.9,양품
LOT-2026-1216,2026-08-04 15:54:00,3호기,주간,129.5,119.3,1547.0,21.94,3.459,4.199,0.403,35.6,양품
LOT-2026-1216,2026-08-04 15:57:00,4호기,주간,130.4,120.8,1471.0,21.08,3.531,4.187,0.406,48.5,양품
LOT-2026-1217,2026-08-04 16:00:00,1호기,주간,134.7,118.9,1410.0,20.88,3.504,4.195,0.439,24.1,양품
LOT-2026-1217,2026-08-04 16:03:00,2호기,주간,132.7,117.9,1539.0,20.6,3.524,4.2,0.455,24.2,양품
LOT-2026-1217,2026-08-04 16:06:00,3호기,주간,133.4,116.2,1437.0,21.52,3.465,4.199,0.42,24.0,양품
LOT-2026-1217,2026-08-04 16:09:00,4호기,주간,128.4,115.7,1487.0,22.17,3.432,4.189,0.412,23.7,양품
LOT-2026-1217,2026-08-04 16:12:00,1호기,주간,131.5,118.6,1541.0,20.67,3.513,4.176,0.445,47.8,양품
LOT-2026-1217,2026-08-04 16:15:00,2호기,주간,130.3,117.8,1355.0,21.33,3.533,4.195,0.402,24.3,양품
LOT-2026-1217,2026-08-04 16:18:00,3호기,주간,131.9,118.6,1371.0,22.31,3.448,4.2,0.416,24.0,양품
LOT-2026-1217,2026-08-04 16:21:00,4호기,주간,130.8,113.9,1456.0,21.01,3.358,4.19,0.405,24.2,양품
LOT-2026-1217,2026-08-04 16:24:00,1호기,주간,133.7,116.4,1383.0,21.25,3.479,4.194,0.424,24.2,양품
LOT-2026-1217,2026-08-04 16:27:00,2호기,주간,133.8,119.6,1493.0,21.55,3.437,4.189,0.403,36.0,양품
LOT-2026-1217,2026-08-04 16:30:00,3호기,주간,134.2,114.8,1472.0,21.47,3.497,4.195,0.415,47.9,양품
LOT-2026-1217,2026-08-04 16:33:00,4호기,주간,131.5,120.0,1453.0,22.46,3.425,4.176,0.428,35.7,불량
LOT-2026-1217,2026-08-04 16:36:00,1호기,주간,132.0,120.4,1521.0,21.79,3.431,4.197,0.412,36.0,양품
LOT-2026-1217,2026-08-04 16:39:00,2호기,주간,132.9,117.0,1403.0,20.5,3.592,4.196,0.434,23.1,불량
LOT-2026-1217,2026-08-04 16:42:00,3호기,주간,133.5,119.1,1538.0,21.01,3.454,4.196,0.41,24.1,양품
LOT-2026-1217,2026-08-04 16:45:00,4호기,주간,128.8,115.2,1435.0,20.1,3.515,4.199,0.436,35.1,불량
LOT-2026-1217,2026-08-04 16:48:00,1호기,주간,129.6,118.5,1554.0,21.07,3.49,4.204,0.401,23.9,양품
LOT-2026-1217,2026-08-04 16:51:00,2호기,주간,128.3,119.3,1494.0,21.41,3.447,4.191,0.434,35.8,양품
LOT-2026-1217,2026-08-04 16:54:00,3호기,주간,129.6,119.5,1565.0,20.56,3.393,4.192,0.414,24.1,불량
LOT-2026-1217,2026-08-04 16:57:00,4호기,주간,133.5,119.7,1372.0,21.64,3.502,4.183,0.429,48.9,양품
LOT-2026-1217,2026-08-04 16:57:00,1호기,주간,131.9,117.2,1494.0,21.12,3.471,4.188,0.424,24.0,양품
LOT-2026-1217,2026-08-04 16:57:00,2호기,주간,132.4,120.3,1377.0,21.25,3.47,4.186,0.419,47.5,양품
LOT-2026-1217,2026-08-04 17:06:00,3호기,주간,133.6,117.5,1416.0,21.04,3.508,4.179,0.408,24.7,양품
LOT-2026-1217,2026-08-04 17:09:00,4호기,주간,129.4,117.7,1403.0,22.09,3.511,4.19,0.414,47.6,양품
LOT-2026-1217,2026-08-04 17:12:00,1호기,주간,129.5,119.1,1517.0,19.8,3.448,4.187,0.435,24.2,불량
LOT-2026-1217,2026-08-04 17:15:00,2호기,주간,131.4,118.9,1479.0,21.91,3.494,4.191,0.396,23.8,양품
LOT-2026-1217,2026-08-04 17:18:00,3호기,주간,128.2,120.3,1383.0,21.66,3.507,4.181,0.443,35.8,양품
LOT-2026-1217,2026-08-04 17:21:00,4호기,주간,132.3,122.7,1423.0,20.6,3.455,4.196,0.432,23.8,양품
LOT-2026-1217,2026-08-04 17:24:00,1호기,주간,132.4,119.0,1464.0,21.17,3.528,4.187,0.4,36.8,양품
LOT-2026-1217,2026-08-04 17:27:00,2호기,주간,131.5,115.9,1527.0,22.07,3.435,4.199,0.429,47.9,양품
LOT-2026-1217,2026-08-04 17:30:00,3호기,주간,134.5,118.2,1376.0,21.44,3.453,4.197,0.427,24.2,양품
LOT-2026-1217,2026-08-04 17:33:00,4호기,주간,129.6,117.3,1440.0,20.85,3.414,4.191,0.408,24.1,양품
LOT-2026-1217,2026-08-04 17:36:00,1호기,주간,130.0,122.7,1435.0,22.12,3.425,4.188,0.44,48.0,양품
LOT-2026-1217,2026-08-04 17:39:00,2호기,주간,133.7,118.0,1490.0,20.89,3.466,4.186,0.391,24.8,양품
LOT-2026-1217,2026-08-04 17:42:00,3호기,주간,133.2,119.8,1469.0,21.15,3.455,4.173,0.409,24.1,양품
LOT-2026-1217,2026-08-04 17:45:00,4호기,주간,132.0,117.9,1345.0,21.53,3.502,4.173,0.426,36.0,양품
LOT-2026-1217,2026-08-04 17:48:00,1호기,주간,134.3,121.4,1478.0,21.36,3.414,4.18,0.426,47.9,양품
LOT-2026-1217,2026-08-04 17:51:00,2호기,주간,132.2,124.0,1403.0,21.54,3.542,4.201,0.416,24.2,양품
LOT-2026-1217,2026-08-04 17:54:00,3호기,주간,128.6,118.0,1470.0,20.89,3.457,4.196,0.439,24.1,양품
LOT-2026-1217,2026-08-04 17:57:00,4호기,주간,129.8,117.3,1528.0,21.43,3.465,4.191,0.429,23.5,양품
LOT-2026-1218,2026-08-04 18:00:00,1호기,야간,129.0,115.8,1591.0,21.4,3.492,4.204,0.44,36.2,양품
LOT-2026-1218,2026-08-04 18:03:00,2호기,야간,132.8,121.9,1516.0,20.66,3.531,4.196,0.424,48.0,양품
LOT-2026-1218,2026-08-04 18:06:00,3호기,야간,130.2,116.8,1458.0,21.27,3.496,4.188,0.394,36.1,양품
LOT-2026-1218,2026-08-04 18:09:00,4호기,야간,133.6,115.0,1494.0,21.36,3.451,4.195,0.436,24.6,양품
LOT-2026-1218,2026-08-04 18:12:00,1호기,야간,132.9,114.8,1478.0,22.28,3.488,4.173,0.463,24.5,양품
LOT-2026-1218,2026-08-04 18:15:00,2호기,야간,132.9,118.5,1480.0,22.24,3.441,4.195,0.432,47.9,불량
LOT-2026-1218,2026-08-04 18:18:00,3호기,야간,128.4,118.8,1410.0,21.61,3.535,4.194,0.438,24.1,양품
LOT-2026-1218,2026-08-04 18:21:00,4호기,야간,133.1,121.6,1520.0,21.2,3.438,4.192,0.402,36.2,양품
LOT-2026-1218,2026-08-04 18:24:00,1호기,야간,132.3,113.4,1430.0,21.52,3.488,4.187,0.436,48.4,양품
LOT-2026-1218,2026-08-04 18:27:00,2호기,야간,132.2,119.4,1467.0,21.52,3.458,4.197,0.45,23.4,양품
LOT-2026-1218,2026-08-04 18:30:00,3호기,야간,131.4,118.9,1531.0,21.26,3.506,4.177,0.428,24.3,양품
LOT-2026-1218,2026-08-04 18:33:00,4호기,야간,131.4,112.2,1554.0,21.6,3.521,4.185,0.413,24.6,양품
LOT-2026-1218,2026-08-04 18:36:00,1호기,야간,132.4,117.6,1533.0,21.5,3.512,4.205,0.41,48.2,양품
LOT-2026-1218,2026-08-04 18:39:00,2호기,야간,128.7,115.3,1416.0,21.7,3.422,4.216,0.413,35.6,양품
LOT-2026-1218,2026-08-04 18:42:00,3호기,야간,135.6,123.0,1358.0,21.15,3.505,4.194,0.42,48.6,양품
LOT-2026-1218,2026-08-04 18:45:00,4호기,야간,129.0,117.0,1443.0,21.32,3.398,4.192,0.429,35.5,양품
LOT-2026-1218,2026-08-04 18:48:00,1호기,야간,133.1,119.1,1515.0,21.22,3.482,4.18,0.407,35.4,양품
LOT-2026-1218,2026-08-04 18:51:00,2호기,야간,130.2,117.0,1523.0,21.78,3.456,4.181,0.42,47.7,양품
LOT-2026-1218,2026-08-04 18:54:00,3호기,야간,131.1,119.3,1487.0,21.83,3.469,4.191,0.41,48.0,양품
LOT-2026-1218,2026-08-04 18:57:00,4호기,야간,133.4,118.6,1418.0,20.91,3.427,4.198,0.403,47.6,양품
LOT-2026-1218,2026-08-04 19:00:00,1호기,야간,127.8,118.7,1426.0,21.46,3.526,4.181,0.447,24.2,양품
LOT-2026-1218,2026-08-04 19:03:00,2호기,야간,131.0,119.0,1416.0,19.84,3.511,4.195,0.424,24.1,불량
LOT-2026-1218,2026-08-04 19:06:00,3호기,야간,131.3,119.0,1352.0,21.21,3.514,4.193,0.384,23.9,양품
LOT-2026-1218,2026-08-04 19:09:00,4호기,야간,130.2,118.5,1381.0,21.07,3.453,4.188,0.398,35.8,양품
LOT-2026-1218,2026-08-04 19:12:00,1호기,야간,130.5,121.0,1399.0,20.99,3.394,4.183,0.414,35.5,양품
LOT-2026-1218,2026-08-04 19:15:00,2호기,야간,132.8,116.1,1400.0,21.18,3.539,4.182,0.436,23.6,양품
LOT-2026-1218,2026-08-04 19:18:00,3호기,야간,130.7,118.5,1507.0,21.7,3.528,4.201,0.442,47.9,양품
LOT-2026-1218,2026-08-04 19:21:00,4호기,야간,132.3,117.2,1388.0,21.42,3.47,4.206,0.441,47.9,양품
LOT-2026-1218,2026-08-04 19:24:00,1호기,야간,130.2,114.4,1512.0,20.53,3.41,4.193,0.42,23.3,불량
LOT-2026-1218,2026-08-04 19:27:00,2호기,야간,131.7,120.1,1469.0,21.17,3.439,4.18,0.441,24.8,양품
LOT-2026-1218,2026-08-04 19:30:00,3호기,야간,130.7,119.7,1471.0,21.57,3.443,4.199,0.411,35.6,양품
LOT-2026-1218,2026-08-04 19:33:00,4호기,야간,133.9,115.4,1322.0,20.06,3.504,4.178,0.445,23.6,불량
LOT-2026-1218,2026-08-04 19:36:00,1호기,야간,134.7,115.8,1519.0,21.3,3.519,4.194,0.422,23.7,양품
LOT-2026-1218,2026-08-04 19:39:00,2호기,야간,131.0,120.7,1434.0,20.67,3.459,4.19,0.429,23.2,양품
LOT-2026-1218,2026-08-04 19:42:00,3호기,야간,132.4,114.6,1329.0,21.99,3.397,4.185,0.424,47.7,불량
LOT-2026-1218,2026-08-04 19:45:00,4호기,야간,129.9,115.9,1550.0,21.2,3.523,4.2,0.438,23.1,양품
LOT-2026-1218,2026-08-04 19:48:00,1호기,야간,133.0,123.0,1401.0,21.9,3.394,4.187,0.405,23.7,양품
LOT-2026-1218,2026-08-04 19:51:00,2호기,야간,130.5,118.4,1461.0,21.63,3.451,4.183,0.443,36.0,양품
LOT-2026-1218,2026-08-04 19:54:00,3호기,야간,132.1,116.1,1438.0,21.71,3.467,4.196,0.369,23.6,양품
LOT-2026-1218,2026-08-04 19:57:00,4호기,야간,130.0,119.9,1381.0,20.15,3.453,4.176,0.429,35.7,불량
LOT-2026-1219,2026-08-04 20:00:00,1호기,야간,130.6,119.1,1360.0,19.57,3.513,4.191,0.423,23.4,불량
LOT-2026-1219,2026-08-04 20:03:00,2호기,야간,132.1,118.2,1472.0,21.14,3.464,4.184,0.412,48.4,양품
LOT-2026-1219,2026-08-04 20:06:00,3호기,야간,129.5,117.1,1532.0,20.86,3.463,4.189,0.383,24.3,양품
LOT-2026-1219,2026-08-04 20:09:00,4호기,야간,134.1,118.2,1414.0,21.34,3.491,4.169,0.426,35.9,양품
LOT-2026-1219,2026-08-04 20:12:00,1호기,야간,131.4,115.4,1501.0,20.83,3.524,4.194,0.45,24.3,양품
LOT-2026-1219,2026-08-04 20:15:00,2호기,야간,130.8,121.7,1446.0,20.78,3.434,4.195,0.421,23.9,양품
LOT-2026-1219,2026-08-04 20:18:00,3호기,야간,129.7,118.4,1463.0,20.68,3.469,4.2,0.415,23.9,양품
LOT-2026-1219,2026-08-04 20:21:00,4호기,야간,135.0,120.6,1421.0,22.08,3.541,4.195,0.412,35.9,양품
LOT-2026-1219,2026-08-04 20:24:00,1호기,야간,132.5,115.8,1491.0,20.44,3.514,4.206,0.406,24.2,양품
LOT-2026-1219,2026-08-04 20:27:00,2호기,야간,130.4,117.4,1417.0,20.97,3.494,4.187,0.401,47.7,양품
LOT-2026-1219,2026-08-04 20:30:00,3호기,야간,132.9,118.9,1362.0,21.8,3.473,4.186,0.421,36.1,양품
LOT-2026-1219,2026-08-04 20:33:00,4호기,야간,132.1,117.6,1640.0,19.95,3.484,4.18,0.43,36.5,불량
LOT-2026-1219,2026-08-04 20:36:00,1호기,야간,131.6,115.3,1433.0,19.98,3.484,4.176,0.437,23.4,불량
LOT-2026-1219,2026-08-04 20:39:00,2호기,야간,132.5,118.8,1435.0,20.45,3.475,4.182,0.429,24.6,양품
LOT-2026-1219,2026-08-04 20:42:00,3호기,야간,133.3,118.4,1489.0,20.98,3.511,4.189,0.424,48.4,양품
LOT-2026-1219,2026-08-04 20:45:00,4호기,야간,132.0,116.1,1416.0,21.68,3.401,4.175,0.433,48.4,양품
LOT-2026-1219,2026-08-04 20:48:00,1호기,야간,132.4,119.4,1421.0,21.47,3.48,4.193,0.428,36.1,양품
LOT-2026-1219,2026-08-04 20:51:00,2호기,야간,130.2,122.5,1351.0,21.33,3.477,4.183,0.42,36.6,양품
LOT-2026-1219,2026-08-04 20:54:00,3호기,야간,131.1,122.3,1470.0,20.56,3.492,4.171,0.416,35.3,양품
LOT-2026-1219,2026-08-04 20:57:00,4호기,야간,131.5,117.6,1413.0,20.98,3.396,4.194,0.414,36.2,양품
LOT-2026-1219,2026-08-04 21:00:00,1호기,야간,132.7,118.4,1417.0,20.08,3.405,4.197,0.415,24.5,불량
LOT-2026-1219,2026-08-04 21:03:00,2호기,야간,132.2,113.8,1264.0,21.04,3.538,4.192,0.418,36.1,양품
LOT-2026-1219,2026-08-04 21:06:00,3호기,야간,136.1,118.0,1464.0,20.89,3.491,4.175,0.431,24.3,양품
LOT-2026-1219,2026-08-04 21:09:00,4호기,야간,130.3,116.8,1345.0,20.22,3.43,4.181,0.419,48.5,불량
LOT-2026-1219,2026-08-04 21:12:00,1호기,야간,132.9,118.9,1472.0,20.85,3.515,4.198,0.404,36.4,양품
LOT-2026-1219,2026-08-04 21:15:00,2호기,야간,129.2,122.2,1395.0,20.82,3.444,4.196,0.42,23.8,양품
LOT-2026-1219,2026-08-04 21:18:00,3호기,야간,132.8,116.1,1448.0,20.8,3.605,4.191,0.391,47.7,불량
LOT-2026-1219,2026-08-04 21:21:00,4호기,야간,131.4,120.2,1496.0,20.42,3.434,4.188,0.413,35.9,불량
LOT-2026-1219,2026-08-04 21:24:00,1호기,야간,131.6,120.8,1343.0,20.72,3.471,4.177,0.424,23.8,양품
LOT-2026-1219,2026-08-04 21:27:00,2호기,야간,131.8,119.5,1444.0,20.75,3.443,4.185,0.444,47.5,양품
LOT-2026-1219,2026-08-04 21:30:00,3호기,야간,128.6,119.3,1436.0,20.64,3.492,4.198,0.41,23.8,양품
LOT-2026-1219,2026-08-04 21:33:00,4호기,야간,128.5,115.2,1422.0,20.57,3.469,4.185,0.418,48.2,불량
LOT-2026-1219,2026-08-04 21:36:00,1호기,야간,133.1,121.8,1505.0,20.64,3.454,4.18,0.429,36.4,양품
LOT-2026-1219,2026-08-04 21:39:00,2호기,야간,132.9,121.0,1472.0,20.58,3.451,4.171,0.447,36.0,양품
LOT-2026-1219,2026-08-04 21:42:00,3호기,야간,132.0,119.2,1395.0,21.06,3.481,4.183,0.416,24.7,양품
LOT-2026-1219,2026-08-04 21:45:00,4호기,야간,130.7,116.3,1515.0,21.24,3.479,4.203,0.458,23.6,양품
LOT-2026-1219,2026-08-04 21:48:00,1호기,야간,133.2,118.1,1466.0,21.57,3.439,4.203,0.438,35.3,양품
LOT-2026-1219,2026-08-04 21:51:00,2호기,야간,129.9,117.3,1338.0,21.07,3.45,4.203,0.422,36.6,양품
LOT-2026-1219,2026-08-04 21:54:00,3호기,야간,131.1,117.6,1460.0,20.02,3.416,4.181,0.407,35.9,불량
LOT-2026-1219,2026-08-04 21:57:00,4호기,야간,135.9,116.6,1446.0,20.4,3.387,4.21,0.45,24.0,불량
LOT-2026-1220,2026-08-04 22:00:00,1호기,야간,133.7,115.6,1551.0,21.1,3.439,4.195,0.394,36.3,양품
LOT-2026-1220,2026-08-04 22:03:00,2호기,야간,129.7,116.2,1502.0,21.09,3.539,4.181,0.39,35.9,양품
LOT-2026-1220,2026-08-04 22:06:00,3호기,야간,133.3,119.2,1387.0,20.38,3.52,4.187,0.415,35.1,양품
LOT-2026-1220,2026-08-04 22:09:00,4호기,야간,132.1,117.3,1389.0,20.89,3.415,4.183,0.394,47.7,양품
LOT-2026-1220,2026-08-04 22:12:00,1호기,야간,131.2,119.5,1396.0,21.41,3.465,4.199,0.406,36.3,양품
LOT-2026-1220,2026-08-04 22:15:00,2호기,야간,133.9,121.9,1510.0,22.06,3.433,4.199,0.434,23.7,양품
LOT-2026-1220,2026-08-04 22:18:00,3호기,야간,134.6,115.7,1410.0,21.7,3.475,4.18,0.425,23.5,양품
LOT-2026-1220,2026-08-04 22:21:00,4호기,야간,131.2,118.6,1520.0,21.7,3.51,4.193,0.382,24.3,양품
LOT-2026-1220,2026-08-04 22:24:00,1호기,야간,130.8,118.5,1431.0,21.4,3.464,4.198,0.386,24.7,양품
LOT-2026-1220,2026-08-04 22:27:00,2호기,야간,130.4,117.1,1371.0,21.4,3.48,4.194,0.424,35.4,양품
LOT-2026-1220,2026-08-04 22:30:00,3호기,야간,136.1,121.9,1412.0,20.18,3.474,4.205,0.436,49.0,양품
LOT-2026-1220,2026-08-04 22:33:00,4호기,야간,132.5,116.0,1418.0,21.4,3.522,4.195,0.438,36.0,양품
LOT-2026-1220,2026-08-04 22:36:00,1호기,야간,131.5,118.3,1504.0,21.13,3.459,4.178,0.414,36.3,양품
LOT-2026-1220,2026-08-04 22:39:00,2호기,야간,132.8,119.9,1448.0,20.31,3.53,4.202,0.366,24.0,불량
LOT-2026-1220,2026-08-04 22:42:00,3호기,야간,131.8,115.8,1469.0,20.86,3.51,4.21,0.422,36.1,양품
LOT-2026-1220,2026-08-04 22:45:00,4호기,야간,131.3,116.7,1485.0,21.22,3.44,4.188,0.417,24.4,양품
LOT-2026-1220,2026-08-04 22:48:00,1호기,야간,131.8,118.6,1443.0,21.29,3.451,4.189,0.422,24.0,양품
LOT-2026-1220,2026-08-04 22:51:00,2호기,야간,132.1,118.4,1457.0,21.42,3.511,4.185,0.417,24.1,양품
LOT-2026-1220,2026-08-04 22:54:00,3호기,야간,129.1,118.3,1450.0,21.42,3.395,4.192,0.387,35.8,양품
LOT-2026-1220,2026-08-04 22:57:00,4호기,야간,132.3,118.3,1391.0,21.03,3.482,4.184,0.391,36.7,양품
LOT-2026-1220,2026-08-04 23:00:00,1호기,야간,130.5,,1434.0,21.21,3.463,4.186,0.414,48.2,양품
LOT-2026-1220,2026-08-04 23:03:00,2호기,야간,132.2,,1473.0,22.26,3.534,4.186,0.394,36.5,불량
LOT-2026-1220,2026-08-04 23:06:00,3호기,야간,135.8,,1436.0,22.12,3.46,4.191,0.397,22.9,양품
LOT-2026-1220,2026-08-04 23:09:00,4호기,야간,130.7,,1427.0,20.93,3.524,4.212,0.386,24.2,양품
LOT-2026-1220,2026-08-04 23:12:00,1호기,야간,130.5,,1485.0,21.86,3.426,4.206,0.436,36.3,양품
LOT-2026-1220,2026-08-04 23:15:00,2호기,야간,134.5,,1437.0,21.74,3.499,4.173,0.42,35.7,양품
LOT-2026-1220,2026-08-04 23:18:00,3호기,야간,132.2,,1450.0,21.76,3.474,4.178,0.424,24.0,양품
LOT-2026-1220,2026-08-04 23:21:00,4호기,야간,130.7,,1427.0,21.46,3.513,4.195,0.422,24.1,양품
LOT-2026-1220,2026-08-04 23:24:00,1호기,야간,131.8,,1353.0,21.39,3.453,4.192,0.429,35.2,양품
LOT-2026-1220,2026-08-04 23:27:00,2호기,야간,130.8,,1473.0,21.26,3.487,4.2,0.386,24.1,양품
LOT-2026-1220,2026-08-04 23:30:00,3호기,야간,132.1,,1528.0,20.7,3.463,4.2,0.389,23.9,양품
LOT-2026-1220,2026-08-04 23:33:00,4호기,야간,132.9,,1410.0,21.88,3.475,4.182,0.393,35.8,양품
LOT-2026-1220,2026-08-04 23:36:00,1호기,야간,131.5,,1427.0,20.13,3.451,4.206,0.403,24.1,불량
LOT-2026-1220,2026-08-04 23:39:00,2호기,야간,130.6,,1385.0,21.65,3.508,4.203,0.476,35.8,양품
LOT-2026-1220,2026-08-04 23:42:00,3호기,야간,133.4,,1485.0,21.14,3.45,4.21,0.397,47.8,양품
LOT-2026-1220,2026-08-04 23:45:00,4호기,야간,129.0,,1463.0,20.32,3.485,4.194,0.447,24.0,양품
LOT-2026-1220,2026-08-04 23:48:00,1호기,야간,131.0,,1498.0,21.93,3.47,4.205,0.465,23.9,양품
LOT-2026-1220,2026-08-04 23:51:00,2호기,야간,130.5,,1528.0,22.37,3.522,4.208,0.423,23.5,불량
LOT-2026-1220,2026-08-04 23:54:00,3호기,야간,132.4,,1471.0,21.32,3.427,4.185,0.454,47.4,양품
LOT-2026-1220,2026-08-04 23:57:00,4호기,야간,130.8,,1449.0,20.98,3.457,4.192,0.413,35.5,양품
LOT-2026-1221,2026-08-05 00:00:00,1호기,야간,132.6,,1408.0,20.6,3.534,4.19,0.414,23.6,양품
LOT-2026-1221,2026-08-05 00:03:00,2호기,야간,131.9,,1377.0,22.25,3.459,4.171,0.431,47.3,양품
LOT-2026-1221,2026-08-05 00:06:00,3호기,야간,130.5,,1447.0,21.16,3.437,4.197,0.43,24.0,양품
LOT-2026-1221,2026-08-05 00:09:00,4호기,야간,133.8,,1459.0,22.75,3.44,4.19,0.418,36.1,불량
LOT-2026-1221,2026-08-05 00:12:00,1호기,야간,129.9,,1557.0,20.73,3.49,4.19,0.419,23.7,양품
LOT-2026-1221,2026-08-05 00:15:00,2호기,야간,128.7,,1472.0,22.08,3.473,4.183,0.421,24.1,양품
LOT-2026-1221,2026-08-05 00:18:00,3호기,야간,133.4,,1538.0,21.18,3.46,4.193,0.437,24.4,양품
LOT-2026-1221,2026-08-05 00:21:00,4호기,야간,131.7,,1497.0,20.78,3.449,4.198,0.452,24.4,양품
LOT-2026-1221,2026-08-05 00:24:00,1호기,야간,131.4,,1428.0,21.55,3.504,4.204,0.409,24.9,양품
LOT-2026-1221,2026-08-05 00:27:00,2호기,야간,134.5,,1525.0,21.24,3.503,4.189,0.425,23.2,불량
LOT-2026-1221,2026-08-05 00:30:00,3호기,야간,134.4,,1415.0,20.96,3.486,4.181,0.43,47.8,양품
LOT-2026-1221,2026-08-05 00:33:00,4호기,야간,130.2,,1404.0,21.89,3.467,4.188,0.386,47.6,양품
LOT-2026-1221,2026-08-05 00:36:00,1호기,야간,129.3,,1392.0,20.74,3.437,4.185,0.446,36.3,양품
LOT-2026-1221,2026-08-05 00:39:00,2호기,야간,133.2,,1562.0,20.51,3.502,4.179,0.402,23.5,양품
LOT-2026-1221,2026-08-05 00:42:00,3호기,야간,134.9,,1522.0,21.9,3.508,4.177,0.433,23.4,양품
LOT-2026-1221,2026-08-05 00:45:00,4호기,야간,129.2,,1538.0,21.74,3.45,4.179,0.404,47.9,불량
LOT-2026-1221,2026-08-05 00:48:00,1호기,야간,129.6,,1530.0,21.67,3.496,4.17,0.405,48.2,양품
LOT-2026-1221,2026-08-05 00:51:00,2호기,야간,133.5,,1598.0,21.24,3.516,4.193,0.414,48.3,양품
LOT-2026-1221,2026-08-05 00:54:00,3호기,야간,129.2,,1354.0,21.28,3.474,4.182,0.429,24.3,양품
LOT-2026-1221,2026-08-05 00:57:00,4호기,야간,128.9,,1430.0,21.2,3.478,4.18,0.398,23.4,양품
LOT-2026-1221,2026-08-05 01:00:00,1호기,야간,129.8,116.8,1329.0,20.92,3.475,4.185,0.428,47.6,양품
LOT-2026-1221,2026-08-05 01:03:00,2호기,야간,131.6,114.8,1373.0,20.59,3.47,4.173,0.436,48.6,양품
LOT-2026-1221,2026-08-05 01:06:00,3호기,야간,132.5,123.2,1292.0,21.38,3.505,4.207,0.438,24.0,양품
LOT-2026-1221,2026-08-05 01:09:00,4호기,야간,133.1,116.5,1444.0,21.52,3.477,4.197,0.417,36.4,양품
LOT-2026-1221,2026-08-05 01:12:00,1호기,야간,134.5,113.3,1545.0,21.11,3.519,4.197,0.453,24.2,양품
LOT-2026-1221,2026-08-05 01:15:00,2호기,야간,132.6,119.7,1401.0,21.49,3.458,4.183,0.406,23.7,양품
LOT-2026-1221,2026-08-05 01:18:00,3호기,야간,131.8,117.9,1407.0,21.38,3.442,4.192,0.406,24.4,양품
LOT-2026-1221,2026-08-05 01:21:00,4호기,야간,131.8,118.5,1485.0,21.25,3.437,4.199,0.395,48.1,양품
LOT-2026-1221,2026-08-05 01:24:00,1호기,야간,133.3,115.5,1538.0,20.58,3.474,4.186,0.399,36.2,양품
LOT-2026-1221,2026-08-05 01:27:00,2호기,야간,130.8,116.0,1488.0,21.21,3.461,4.183,0.419,24.4,양품
LOT-2026-1221,2026-08-05 01:30:00,3호기,야간,132.8,120.1,1308.0,20.47,3.453,4.202,0.404,48.1,양품
LOT-2026-1221,2026-08-05 01:33:00,4호기,야간,132.0,115.7,1373.0,21.22,3.537,4.189,0.401,36.5,양품
LOT-2026-1221,2026-08-05 01:36:00,1호기,야간,127.2,117.1,1433.0,20.48,3.476,4.189,0.416,48.1,양품
LOT-2026-1221,2026-08-05 01:39:00,2호기,야간,133.0,118.9,1338.0,20.47,3.49,4.196,0.43,47.5,양품
LOT-2026-1221,2026-08-05 01:42:00,3호기,야간,131.1,119.2,1384.0,22.63,3.439,4.19,0.441,36.8,불량
LOT-2026-1221,2026-08-05 01:45:00,4호기,야간,133.2,115.7,1485.0,22.04,3.45,4.189,0.413,36.3,양품
LOT-2026-1221,2026-08-05 01:48:00,1호기,야간,133.8,117.4,1462.0,21.29,3.41,4.2,0.418,36.7,양품
LOT-2026-1221,2026-08-05 01:51:00,2호기,야간,133.2,118.3,1447.0,21.57,3.431,4.179,0.413,35.7,양품
LOT-2026-1221,2026-08-05 01:54:00,3호기,야간,131.1,115.8,1441.0,21.41,3.448,4.183,0.396,23.7,양품
LOT-2026-1221,2026-08-05 01:57:00,4호기,야간,132.7,120.0,1582.0,21.85,3.446,4.172,0.446,24.1,양품
LOT-2026-1222,2026-08-05 02:00:00,1호기,야간,134.3,116.9,1488.0,21.53,3.444,4.185,0.418,24.1,양품
LOT-2026-1222,2026-08-05 02:03:00,2호기,야간,129.7,116.0,1447.0,22.54,3.543,4.195,0.427,23.9,불량
LOT-2026-1222,2026-08-05 02:06:00,3호기,야간,131.7,115.2,1421.0,19.82,3.464,4.174,0.402,36.3,불량
